min_jacc	comparison
0.625	All
0.6764705882352942	All
0.6363636363636364	All
0.6326530612244898	All
0.6385542168674698	All
0.6065573770491803	All
0.6666666666666666	All
0.6363636363636364	All
0.6582278481012658	All
0.6119402985074627	All
0.5789473684210527	All
0.6	All
0.6029411764705882	All
0.6470588235294118	All
0.676056338028169	All
0.6	All
0.6417910447761194	All
0.6376811594202898	All
0.45161290322580644	All
0.7105263157894737	All
0.6623376623376623	All
0.7549019607843137	All
0.6190476190476191	All
0.8456375838926175	All
0.6956521739130435	All
0.768	All
0.7425742574257426	All
0.72	All
0.7352941176470589	All
0.7475728155339806	All
0.7557251908396947	All
0.5757575757575758	All
0.6666666666666666	All
0.6842105263157895	All
0.6935483870967742	All
0.7121212121212122	All
0.5925925925925926	All
0.65	All
0.7073170731707317	All
0.6847826086956522	All
0.632183908045977	All
0.6764705882352942	All
0.7164179104477612	All
0.6351351351351351	All
0.7049180327868853	All
0.6885245901639344	All
0.5833333333333334	All
0.6756756756756757	All
0.7534246575342466	All
0.7821782178217822	All
0.7333333333333333	All
0.7142857142857143	All
0.7415730337078652	All
0.6951219512195121	All
0.7191011235955056	All
0.717948717948718	All
0.7692307692307693	All
0.684931506849315	All
0.72	All
0.6666666666666666	All
0.6862745098039216	All
0.6470588235294118	All
0.5945945945945946	All
0.6190476190476191	All
0.7160493827160493	All
0.6470588235294118	All
0.6666666666666666	All
0.7283950617283951	All
0.6555555555555556	All
0.7	All
0.6307692307692307	All
0.7341772151898734	All
0.6730769230769231	All
0.7213114754098361	All
0.6714285714285714	All
0.647887323943662	All
0.5217391304347826	All
0.7377049180327869	All
0.6582278481012658	All
0.6885245901639344	All
0.7916666666666666	All
0.7142857142857143	All
0.6710526315789473	All
0.725	All
0.6111111111111112	All
0.7283950617283951	All
0.65625	All
0.56	All
0.7445652173913043	All
0.6153846153846154	All
0.631578947368421	All
0.6382978723404256	All
0.6346153846153846	All
0.7209302325581395	All
0.7209302325581395	All
0.6842105263157895	All
0.8027210884353742	All
0.6666666666666666	All
0.6588235294117647	All
0.6326530612244898	All
0.6190476190476191	All
0.6382978723404256	All
0.7090909090909091	All
0.6	All
0.631578947368421	All
0.7272727272727273	All
0.717948717948718	All
0.5849056603773585	All
0.7108433734939759	All
0.6455696202531646	All
0.5151515151515151	All
0.5151515151515151	All
0.7435897435897436	All
0.7088607594936709	All
0.7142857142857143	All
0.5	All
0.5185185185185185	All
0.5714285714285714	All
0.6379310344827587	All
0.6901408450704225	All
0.6470588235294118	All
0.6428571428571429	All
0.5714285714285714	All
0.6144578313253012	All
0.6081081081081081	All
0.6410256410256411	All
0.6781609195402298	All
0.6060606060606061	All
0.6176470588235294	All
0.7068965517241379	All
0.6666666666666666	All
0.6060606060606061	All
0.7	All
0.68	All
0.7551020408163265	All
0.684931506849315	All
0.6623376623376623	All
0.676056338028169	All
0.6865671641791045	All
0.6666666666666666	All
0.7	All
0.7076923076923077	All
0.684931506849315	All
0.7	All
0.696969696969697	All
0.7101449275362319	All
0.7285714285714285	All
0.6363636363636364	All
0.7361111111111112	All
0.651685393258427	All
0.6666666666666666	All
0.6956521739130435	All
0.64	All
0.6842105263157895	All
0.7058823529411765	All
0.7419354838709677	All
0.6862745098039216	All
0.7029702970297029	All
0.65	All
0.6447368421052632	All
0.6987951807228916	All
0.7037037037037037	All
0.7215189873417721	All
0.6941176470588235	All
0.7160493827160493	All
0.7433628318584071	All
0.7435897435897436	All
0.7285714285714285	All
0.6410256410256411	All
0.6571428571428571	All
0.7142857142857143	All
0.7297297297297297	All
0.6944444444444444	All
0.7195121951219512	All
0.75	All
0.6811594202898551	All
0.6666666666666666	All
0.7105263157894737	All
0.7313432835820896	All
0.6875	All
0.6883116883116883	All
0.6623376623376623	All
0.6746987951807228	All
0.6823529411764706	All
0.6428571428571429	All
0.6923076923076923	All
0.7164179104477612	All
0.676056338028169	All
0.6595744680851063	All
0.6507936507936508	All
0.6323529411764706	All
0.5636363636363636	All
0.5970149253731343	All
0.5471698113207547	All
0.6385542168674698	All
0.6491228070175439	All
0.675	All
0.6578947368421053	All
0.6436781609195402	All
0.6181818181818182	All
0.75	All
0.6842105263157895	All
0.6666666666666666	All
0.673469387755102	All
0.6226415094339622	All
0.6666666666666666	All
0.6951219512195121	All
0.7375	All
0.735632183908046	All
0.6891891891891891	All
0.6981132075471698	All
0.71875	All
0.7297297297297297	All
0.6914893617021277	All
0.6914893617021277	All
0.6938775510204082	All
0.7674418604651163	All
0.6140350877192983	All
0.7142857142857143	All
0.6060606060606061	All
0.7215189873417721	All
0.6176470588235294	All
0.6	All
0.6615384615384615	All
0.7073170731707317	All
0.6707317073170732	All
0.631578947368421	All
0.717948717948718	All
0.6590909090909091	All
0.7294117647058823	All
0.625	All
0.5901639344262295	All
0.6111111111111112	All
0.6438356164383562	All
0.5740740740740741	All
0.6790123456790124	All
0.7241379310344828	All
0.6666666666666666	All
0.6101694915254238	All
0.58	All
0.6862745098039216	All
0.6617647058823529	All
0.7	All
0.7310924369747899	All
0.7340425531914894	All
0.7142857142857143	All
0.6710526315789473	All
0.7222222222222222	All
0.6071428571428571	All
0.6086956521739131	All
0.7341772151898734	All
0.6619718309859155	All
0.5555555555555556	All
0.7236842105263158	All
0.676923076923077	All
0.5692307692307692	All
0.6463414634146342	All
0.6875	All
0.6666666666666666	All
0.717948717948718	All
0.6333333333333333	All
0.5862068965517241	All
0.6785714285714286	All
0.5967741935483871	All
0.5915492957746479	All
0.7065217391304348	All
0.7216494845360825	All
0.7065217391304348	All
0.7065217391304348	All
0.6140350877192983	All
0.6493506493506493	All
0.6486486486486487	All
0.0	All
0.0	All
0.47368421052631576	All
0.59375	All
0.676923076923077	All
0.6507936507936508	All
0.4375	All
0.5967741935483871	All
0.6101694915254238	All
0.576271186440678	All
0.6417910447761194	All
0.5263157894736842	All
0.5942028985507246	All
0.6025641025641025	All
0.6065573770491803	All
0.6666666666666666	All
0.6666666666666666	All
0.676923076923077	All
0.80625	All
0.5348837209302325	All
0.7160493827160493	All
0.6779661016949152	All
0.6727272727272727	All
0.725	All
0.6333333333333333	All
0.7	All
0.7340425531914894	All
0.7291666666666666	All
0.7128712871287128	All
0.7126436781609196	All
0.6571428571428571	All
0.7123287671232876	All
0.7125	All
0.6808510638297872	All
0.6666666666666666	All
0.6835443037974683	All
0.696969696969697	All
0.6129032258064516	All
0.5833333333333334	All
0.6938775510204082	All
0.6595744680851063	All
0.6756756756756757	All
0.5849056603773585	All
0.6708860759493671	All
0.7291666666666666	All
0.7291666666666666	All
0.7559055118110236	All
0.736	All
0.6966292134831461	All
0.6923076923076923	All
0.6557377049180327	All
0.6666666666666666	All
0.704	All
0.6666666666666666	All
0.7361111111111112	All
0.7352941176470589	All
0.654320987654321	All
0.7105263157894737	All
0.7	All
0.711864406779661	All
0.64	All
0.7076923076923077	All
0.696969696969697	All
0.7096774193548387	All
0.7102803738317757	All
0.7083333333333334	All
0.775	All
0.6941176470588235	All
0.6785714285714286	All
0.6703296703296703	All
0.7090909090909091	All
0.6911764705882353	All
0.7159090909090909	All
0.6190476190476191	All
0.6031746031746031	All
0.6727272727272727	All
0.7192982456140351	All
0.6530612244897959	All
0.6857142857142857	All
0.6896551724137931	All
0.6435643564356436	All
0.734375	All
0.7391304347826086	All
0.6732673267326733	All
0.6666666666666666	All
0.6885245901639344	All
0.717391304347826	All
0.6470588235294118	All
0.7352941176470589	All
0.6883116883116883	All
0.6181818181818182	All
0.7368421052631579	All
0.7037037037037037	All
0.6461538461538462	All
0.76	All
0.6885245901639344	All
0.6363636363636364	All
0.7105263157894737	All
0.7395833333333334	All
0.6716417910447762	All
0.7540983606557377	All
0.7051282051282052	All
0.6515151515151515	All
0.6078431372549019	All
0.6666666666666666	All
0.7213114754098361	All
0.7017543859649122	All
0.5092592592592593	All
0.5769230769230769	All
0.7258064516129032	All
0.67	All
0.7021276595744681	All
0.7397260273972602	All
0.5957446808510638	All
0.6862745098039216	All
0.7361111111111112	All
0.7837837837837838	All
0.7105263157894737	All
0.6764705882352942	All
0.6829268292682927	All
0.7283950617283951	All
0.6744186046511628	All
0.6515151515151515	All
0.6071428571428571	All
0.6732673267326733	All
0.7433628318584071	All
0.7647058823529411	All
0.6724137931034483	All
0.6666666666666666	All
0.6857142857142857	All
0.7222222222222222	All
0.7014925373134329	All
0.6909090909090909	All
0.7228915662650602	All
0.7027027027027027	All
0.5909090909090909	All
0.6530612244897959	All
0.6813186813186813	All
0.7023809523809523	All
0.7123287671232876	All
0.6571428571428571	All
0.6891891891891891	All
0.6842105263157895	All
0.6774193548387096	All
0.6867469879518072	All
0.6507936507936508	All
0.7	All
0.6888888888888889	All
0.6212121212121212	All
0.6756756756756757	All
0.3064516129032258	All
0.5614035087719298	All
0.5636363636363636	All
0.6451612903225806	All
0.65625	All
0.7291666666666666	All
0.6031746031746031	All
0.6097560975609756	All
0.4925373134328358	All
0.6714285714285714	All
0.6438356164383562	All
0.676923076923077	All
0.7083333333333334	All
0.5507246376811594	All
0.7608695652173914	All
0.6666666666666666	All
0.6333333333333333	All
0.6710526315789473	All
0.5740740740740741	All
0.6727272727272727	All
0.5833333333333334	All
0.7752808988764045	All
0.7927927927927928	All
0.7183098591549296	All
0.7162162162162162	All
0.6823529411764706	All
0.6263736263736264	All
0.704225352112676	All
0.6349206349206349	All
0.6166666666666667	All
0.6666666666666666	All
0.6415094339622641	All
0.6538461538461539	All
0.6527777777777778	All
0.6461538461538462	All
0.6567164179104478	All
0.6714285714285714	All
0.6823529411764706	All
0.6885245901639344	All
0.6666666666666666	All
0.6987951807228916	All
0.7066666666666667	All
0.6875	All
0.6774193548387096	All
0.6944444444444444	All
0.6753246753246753	All
0.711340206185567	All
0.5205479452054794	All
0.7023809523809523	All
0.7373737373737373	All
0.5882352941176471	All
0.7209302325581395	All
0.6774193548387096	All
0.7887323943661971	All
0.782051282051282	All
0.7205882352941176	All
0.7916666666666666	All
0.7676767676767676	All
0.7721518987341772	All
0.7628865979381443	All
0.7941176470588235	All
0.8	All
0.676923076923077	All
0.5918367346938775	All
0.723404255319149	All
0.78125	All
0.7142857142857143	All
0.6753246753246753	All
0.6724137931034483	All
0.6710526315789473	All
0.675	All
0.6626506024096386	All
0.7142857142857143	All
0.7446808510638298	All
0.7446808510638298	All
0.7659574468085106	All
0.723404255319149	All
0.7341772151898734	All
0.7439024390243902	All
0.6885245901639344	All
0.7093023255813954	All
0.7402597402597403	All
0.6382978723404256	All
0.64	All
0.7011494252873564	All
0.6521739130434783	All
0.7272727272727273	All
0.7228915662650602	All
0.6962025316455697	All
0.7524752475247525	All
0.7176470588235294	All
0.6883116883116883	All
0.5714285714285714	All
0.647887323943662	All
0.6190476190476191	All
0.6455696202531646	All
0.6376811594202898	All
0.64	All
0.6081081081081081	All
0.7444444444444445	All
0.6470588235294118	All
0.6666666666666666	All
0.7108433734939759	All
0.5945945945945946	All
0.625	All
0.7191011235955056	All
0.5714285714285714	All
0.6557377049180327	All
0.7291666666666666	All
0.6617647058823529	All
0.647887323943662	All
0.6101694915254238	All
0.6612903225806451	All
0.75	All
0.7108433734939759	All
0.6	All
0.6756756756756757	All
0.6612903225806451	All
0.6857142857142857	All
0.5652173913043478	All
0.6511627906976745	All
0.6515151515151515	All
0.6976744186046512	All
0.6346153846153846	All
0.6545454545454545	All
0.5471698113207547	All
0.7246376811594203	All
0.6835443037974683	All
0.6904761904761905	All
0.7222222222222222	All
0.6904761904761905	All
0.691358024691358	All
0.6388888888888888	All
0.5641025641025641	All
0.7910447761194029	All
0.7123287671232876	All
0.7166666666666667	All
0.7692307692307693	All
0.75	All
0.7238805970149254	All
0.6470588235294118	All
0.6818181818181818	All
0.7307692307692307	All
0.676923076923077	All
0.7333333333333333	All
0.7362637362637363	All
0.7326732673267327	All
0.651685393258427	All
0.631578947368421	All
0.4647887323943662	All
0.5892857142857143	All
0.6129032258064516	All
0.32727272727272727	All
0.3698630136986301	All
0.5113636363636364	All
0.5128205128205128	All
0.5333333333333333	All
0.5616438356164384	All
0.6494845360824743	All
0.7209302325581395	All
0.7157894736842105	All
0.7142857142857143	All
0.7142857142857143	All
0.788235294117647	All
0.7472527472527473	All
0.6888888888888889	All
0.7391304347826086	All
0.7424242424242424	All
0.7391304347826086	All
0.6307692307692307	All
0.711864406779661	All
0.6808510638297872	All
0.723404255319149	All
0.7522123893805309	All
0.704225352112676	All
0.7528089887640449	All
0.7411764705882353	All
0.6666666666666666	All
0.7444444444444445	All
0.7264150943396226	All
0.7589285714285714	All
0.7415730337078652	All
0.7604166666666666	All
0.7021276595744681	All
0.7205882352941176	All
0.7745098039215687	All
0.7303370786516854	All
0.7682926829268293	All
0.7247706422018348	All
0.7222222222222222	All
0.7528089887640449	All
0.7758620689655172	All
0.7613636363636364	All
0.7640449438202247	All
0.6341463414634146	All
0.3918918918918919	All
0.675	All
0.6307692307692307	All
0.6451612903225806	All
0.6444444444444445	All
0.5909090909090909	All
0.5681818181818182	All
0.725	All
0.6867469879518072	All
0.6666666666666666	All
0.74	All
0.7073170731707317	All
0.7349397590361446	All
0.746268656716418	All
0.7310924369747899	All
0.7478260869565218	All
0.6730769230769231	All
0.6666666666666666	All
0.7160493827160493	All
0.7205882352941176	All
0.7586206896551724	All
0.6666666666666666	All
0.7093023255813954	All
0.625	All
0.6756756756756757	All
0.7321428571428571	All
0.6956521739130435	All
0.6428571428571429	All
0.7105263157894737	All
0.711864406779661	All
0.696969696969697	All
0.7230769230769231	All
0.7058823529411765	All
0.6979166666666666	All
0.7037037037037037	All
0.6825396825396826	All
0.582089552238806	All
0.6575342465753424	All
0.6428571428571429	All
0.775	All
0.6904761904761905	All
0.7415730337078652	All
0.6779661016949152	All
0.6630434782608695	All
0.7076923076923077	All
0.7222222222222222	All
0.7195121951219512	All
0.7169811320754716	All
0.7272727272727273	All
0.5833333333333334	All
0.7	All
0.6756756756756757	All
0.5510204081632653	All
0.723404255319149	All
0.6944444444444444	All
0.7457627118644068	All
0.7954545454545454	All
0.7	All
0.6071428571428571	All
0.7301587301587301	All
0.734375	All
0.7	All
0.6857142857142857	All
0.0	All
0.0	All
0.41935483870967744	All
0.4647887323943662	All
0.4603174603174603	All
0.7	All
0.676056338028169	All
0.6986301369863014	All
0.6666666666666666	All
0.6730769230769231	All
0.6031746031746031	All
0.6896551724137931	All
0.7204301075268817	All
0.7395833333333334	All
0.6530612244897959	All
0.6730769230769231	All
0.6395348837209303	All
0.7176470588235294	All
0.717948717948718	All
0.7191011235955056	All
0.7727272727272727	All
0.7352941176470589	All
0.7090909090909091	All
0.6909090909090909	All
0.7291666666666666	All
0.5480769230769231	All
0.5526315789473685	All
0.6853932584269663	All
0.7321428571428571	All
0.7391304347826086	All
0.6811594202898551	All
0.6904761904761905	All
0.6857142857142857	All
0.6521739130434783	All
0.6	All
0.7407407407407407	All
0.7803030303030303	All
0.7557251908396947	All
0.7608695652173914	All
0.773109243697479	All
0.7422680412371134	All
0.7333333333333333	All
0.7289719626168224	All
0.75	All
0.6888888888888889	All
0.7111111111111111	All
0.6545454545454545	All
0.6086956521739131	All
0.72	All
0.6811594202898551	All
0.6447368421052632	All
0.6823529411764706	All
0.6986301369863014	All
0.75	All
0.5942028985507246	All
0.6956521739130435	All
0.64	All
0.6944444444444444	All
0.6987951807228916	All
0.65625	All
0.5571428571428572	All
0.6842105263157895	All
0.7176470588235294	All
0.71875	All
0.7142857142857143	All
0.74	All
0.7	All
0.6712328767123288	All
0.7272727272727273	All
0.6410256410256411	All
0.6984126984126984	All
0.6037735849056604	All
0.6588235294117647	All
0.6	All
0.671875	All
0.6792452830188679	All
0.68	All
0.6415094339622641	All
0.7530864197530864	All
0.75	All
0.6101694915254238	All
0.7319587628865979	All
0.7688442211055276	All
0.7558139534883721	All
0.7786885245901639	All
0.7586206896551724	All
0.7142857142857143	All
0.6372549019607843	All
0.7183098591549296	All
0.6607142857142857	All
0.7450980392156863	All
0.7272727272727273	All
0.7111111111111111	All
0.6875	All
0.6956521739130435	All
0.7373737373737373	All
0.8011695906432749	All
0.6949152542372882	All
0.639344262295082	All
0.660377358490566	All
0.7052631578947368	All
0.7014925373134329	All
0.7226890756302521	All
0.5333333333333333	All
0.7017543859649122	All
0.5789473684210527	All
0.6808510638297872	All
0.7254901960784313	All
0.6875	All
0.6823529411764706	All
0.7222222222222222	All
0.7282608695652174	All
0.6621621621621622	All
0.6836734693877551	All
0.6370370370370371	All
0.7283950617283951	All
0.7564102564102564	All
0.6790123456790124	All
0.704225352112676	All
0.72	All
0.7901234567901234	All
0.64	All
0.6627906976744186	All
0.6710526315789473	All
0.6268656716417911	All
0.6835443037974683	All
0.7411764705882353	All
0.7608695652173914	All
0.6190476190476191	All
0.6666666666666666	All
0.6829268292682927	All
0.7435897435897436	All
0.5573770491803278	All
0.6774193548387096	All
0.6883116883116883	All
0.7021276595744681	All
0.7307692307692307	All
0.7101449275362319	All
0.7457627118644068	All
0.7857142857142857	All
0.7755102040816326	All
0.7068965517241379	All
0.735632183908046	All
0.6666666666666666	All
0.6774193548387096	All
0.7738095238095238	All
0.7375	All
0.7375	All
0.66	All
0.6730769230769231	All
0.6122448979591837	All
0.5645161290322581	All
0.640625	All
0.6470588235294118	All
0.6511627906976745	All
0.7105263157894737	All
0.660377358490566	All
0.7327586206896551	All
0.6811594202898551	All
0.6379310344827587	All
0.631578947368421	All
0.7	All
0.6615384615384615	All
0.7108433734939759	All
0.65	All
0.6263736263736264	All
0.6835443037974683	All
0.6615384615384615	All
0.6037735849056604	All
0.7428571428571429	All
0.7558139534883721	All
0.7710843373493976	All
0.7706422018348624	All
0.7410714285714286	All
0.7101449275362319	All
0.7317073170731707	All
0.6417910447761194	All
0.6842105263157895	All
0.6794871794871795	All
0.7642276422764228	All
0.7083333333333334	All
0.5483870967741935	All
0.7368421052631579	All
0.6271186440677966	All
0.6707317073170732	All
0.6984126984126984	All
0.5961538461538461	All
0.6029411764705882	All
0.6923076923076923	All
0.48360655737704916	All
0.7105263157894737	All
0.7	All
0.7402597402597403	All
0.7468354430379747	All
0.6176470588235294	All
0.627906976744186	All
0.6515151515151515	All
0.72	All
0.7307692307692307	All
0.6885245901639344	All
0.6875	All
0.5625	All
0.7419354838709677	All
0.7	All
0.7272727272727273	All
0.6071428571428571	All
0.7435897435897436	All
0.6986301369863014	All
0.7101449275362319	All
0.7051282051282052	All
0.7073170731707317	All
0.7551020408163265	All
0.5135135135135135	All
0.546875	All
0.65625	All
0.6521739130434783	All
0.6666666666666666	All
0.6075949367088608	All
0.6666666666666666	All
0.7739130434782608	All
0.7474747474747475	All
0.7014925373134329	All
0.7619047619047619	All
0.7647058823529411	All
0.6974789915966386	All
0.7387387387387387	All
0.7721518987341772	All
0.6551724137931034	All
0.49019607843137253	All
0.7758620689655172	All
0.782608695652174	All
0.7125	All
0.7121212121212122	All
0.7169811320754716	All
0.7321428571428571	All
0.7272727272727273	All
0.7350427350427351	All
0.6710526315789473	All
0.6981132075471698	All
0.7076923076923077	All
0.7669902912621359	All
0.7706422018348624	All
0.47540983606557374	All
0.7217391304347827	All
0.6404494382022472	All
0.6477272727272727	All
0.7	All
0.6712328767123288	All
0.68	All
0.7076923076923077	All
0.7066666666666667	All
0.6973684210526315	All
0.6515151515151515	All
0.6341463414634146	All
0.6666666666666666	All
0.6666666666666666	All
0.6976744186046512	All
0.6296296296296297	All
0.76	All
0.7666666666666667	All
0.7532467532467533	All
0.7142857142857143	All
0.735632183908046	All
0.6923076923076923	All
0.6790123456790124	All
0.6907216494845361	All
0.6233766233766234	All
0.6666666666666666	All
0.7051282051282052	All
0.6025641025641025	All
0.6703296703296703	All
0.74	All
0.7294117647058823	All
0.7432432432432432	All
0.6666666666666666	All
0.6794871794871795	All
0.6888888888888889	All
0.7777777777777778	All
0.8024691358024691	All
0.7073170731707317	All
0.6415094339622641	All
0.6976744186046512	All
0.6746987951807228	All
0.6338028169014085	All
0.6571428571428571	All
0.5652173913043478	All
0.7872340425531915	All
0.7733333333333333	All
0.7093023255813954	All
0.7010309278350515	All
0.7083333333333334	All
0.7230769230769231	All
0.7058823529411765	All
0.7058823529411765	All
0.7142857142857143	All
0.7125	All
0.6708860759493671	All
0.6538461538461539	All
0.7076923076923077	All
0.75	All
0.6753246753246753	All
0.7216494845360825	All
0.7083333333333334	All
0.6914893617021277	All
0.6593406593406593	All
0.7349397590361446	All
0.6	All
0.6197183098591549	All
0.6707317073170732	All
0.6885245901639344	All
0.6415094339622641	All
0.6509433962264151	All
0.7222222222222222	All
0.7564102564102564	All
0.7619047619047619	All
0.7051282051282052	All
0.7642276422764228	All
0.7549019607843137	All
0.6276595744680851	All
0.75	All
0.6881720430107527	All
0.7272727272727273	All
0.6607142857142857	All
0.7529411764705882	All
0.7755102040816326	All
0.7241379310344828	All
0.7142857142857143	All
0.6956521739130435	All
0.71875	All
0.7761194029850746	All
0.7083333333333334	All
0.7213114754098361	All
0.6491228070175439	All
0.7121212121212122	All
0.7027027027027027	All
0.7142857142857143	All
0.7340425531914894	All
0.7362637362637363	All
0.7345132743362832	All
0.6805555555555556	All
0.8208955223880597	All
0.6634615384615384	All
0.7647058823529411	All
0.7192982456140351	All
0.6886792452830188	All
0.7570093457943925	All
0.6491228070175439	All
0.7567567567567568	All
0.73	All
0.7522123893805309	All
0.7727272727272727	All
0.6901408450704225	All
0.6885245901639344	All
0.6829268292682927	All
0.7377049180327869	All
0.78125	All
0.7731958762886598	All
0.6883116883116883	All
0.7246376811594203	All
0.6697247706422018	All
0.7651515151515151	All
0.7241379310344828	All
0.6533333333333333	All
0.6842105263157895	All
0.7125	All
0.7397260273972602	All
0.6825396825396826	All
0.717948717948718	All
0.6702127659574468	All
0.7301587301587301	All
0.46987951807228917	All
0.6891891891891891	All
0.6559139784946236	All
0.6712328767123288	All
0.6451612903225806	All
0.7070707070707071	All
0.7373737373737373	All
0.7685185185185185	All
0.7	All
0.6851851851851852	All
0.6923076923076923	All
0.6947368421052632	All
0.7459016393442623	All
0.7419354838709677	All
0.6790123456790124	All
0.6756756756756757	All
0.6621621621621622	All
0.625	All
0.7	All
0.7325581395348837	All
0.7397260273972602	All
0.7272727272727273	All
0.6585365853658537	All
0.7638888888888888	All
0.7272727272727273	All
0.7121212121212122	All
0.6619718309859155	All
0.7407407407407407	All
0.7333333333333333	All
0.8026315789473685	All
0.6923076923076923	All
0.7777777777777778	All
0.7478991596638656	All
0.7572815533980582	All
0.77	All
0.7549019607843137	All
0.7777777777777778	All
0.746031746031746	All
0.7767857142857143	All
0.7575757575757576	All
0.7623762376237624	All
0.7669902912621359	All
0.7766990291262136	All
0.7846153846153846	All
0.7866666666666666	All
0.7169811320754716	All
0.6551724137931034	All
0.7	All
0.7592592592592593	All
0.6785714285714286	All
0.7303370786516854	All
0.7294117647058823	All
0.7407407407407407	All
0.703125	All
0.7333333333333333	All
0.7	All
0.676923076923077	All
0.703125	All
0.7362637362637363	All
0.7424242424242424	All
0.7209302325581395	All
0.7757009345794392	All
0.5970149253731343	All
0.7424242424242424	All
0.8089171974522293	All
0.7469879518072289	All
0.7375	All
0.6712328767123288	All
0.7821782178217822	All
0.7830188679245284	All
0.6428571428571429	All
0.7102803738317757	All
0.7021276595744681	All
0.4444444444444444	All
0.6062176165803109	All
0.7073170731707317	All
0.828125	All
0.31	All
0.4126984126984127	All
0.6944444444444444	All
0.7076923076923077	All
0.8088235294117647	All
0.7666666666666667	All
0.7078651685393258	All
0.8201438848920863	All
0.7582417582417582	All
0.73	All
0.7976190476190477	All
0.7053571428571429	All
0.7849462365591398	All
0.7873303167420814	All
0.7794871794871795	All
0.7468354430379747	All
0.7068965517241379	All
0.6805555555555556	All
0.7333333333333333	All
0.7222222222222222	All
0.6052631578947368	All
0.7631578947368421	All
0.7468354430379747	All
0.7317073170731707	All
0.8064516129032258	All
0.7662337662337663	All
0.7679558011049724	All
0.7272727272727273	All
0.7948717948717948	All
0.7142857142857143	All
0.6826923076923077	All
0.7281553398058253	All
0.7176470588235294	All
0.6547619047619048	All
0.7288135593220338	All
0.773109243697479	All
0.7444444444444445	All
0.7070707070707071	All
0.7333333333333333	All
0.7829457364341085	All
0.7745098039215687	All
0.7142857142857143	All
0.7142857142857143	All
0.6046511627906976	All
0.7916666666666666	All
0.6382978723404256	All
0.3902439024390244	All
0.7475728155339806	All
0.660377358490566	All
0.8260869565217391	All
0.676923076923077	All
0.7681159420289855	All
0.746031746031746	All
0.7361111111111112	All
0.8	All
0.7384615384615385	All
0.8191489361702128	All
0.6666666666666666	All
0.7857142857142857	All
0.7575757575757576	All
0.7441860465116279	All
0.6896551724137931	All
0.6785714285714286	All
0.6290322580645161	All
0.726027397260274	All
0.7195121951219512	All
0.7157894736842105	All
0.7368421052631579	All
0.65	All
0.7804878048780488	All
0.6774193548387096	All
0.7263157894736842	All
0.676056338028169	All
0.7678571428571429	All
0.7792207792207793	All
0.7435897435897436	All
0.8075117370892019	All
0.7246376811594203	All
0.7851851851851852	All
0.7045454545454546	All
0.7166666666666667	All
0.6607142857142857	All
0.7575757575757576	All
0.7321428571428571	All
0.7846153846153846	All
0.703125	All
0.801980198019802	All
0.7540983606557377	All
0.7894736842105263	All
0.7875	All
0.7634408602150538	All
0.7549019607843137	All
0.6041666666666666	All
0.6888888888888889	All
0.8363636363636363	All
0.7301587301587301	All
0.75	All
0.7368421052631579	All
0.7261904761904762	All
0.7254901960784313	All
0.7472527472527473	All
0.746031746031746	All
0.7692307692307693	All
0.7169811320754716	All
0.7169811320754716	All
0.7045454545454546	All
0.7884615384615384	All
0.7093023255813954	All
0.7910447761194029	All
0.7311827956989247	All
0.7738095238095238	All
0.7014925373134329	All
0.7733333333333333	All
0.6455696202531646	All
0.77	All
0.7889908256880734	All
0.7076923076923077	All
0.8095238095238095	All
0.7634408602150538	All
0.8288288288288288	All
0.7697841726618705	All
0.7058823529411765	All
0.776595744680851	All
0.6274509803921569	All
0.784688995215311	All
0.7435897435897436	All
0.7804878048780488	All
0.5862068965517241	All
0.6896551724137931	All
0.7297297297297297	All
0.603448275862069	All
0.6923076923076923	All
0.8043478260869565	All
0.7946428571428571	All
0.6962025316455697	All
0.3435114503816794	All
0.7058823529411765	All
0.7317073170731707	All
0.5588235294117647	All
0.6507936507936508	All
0.7454545454545455	All
0.6268656716417911	All
0.5384615384615384	All
0.6153846153846154	All
0.6944444444444444	All
0.6521739130434783	All
0.7027027027027027	All
0.6666666666666666	All
0.7058823529411765	All
0.6557377049180327	All
0.7142857142857143	All
0.6923076923076923	All
0.7115384615384616	All
0.6756756756756757	All
0.671875	All
0.723404255319149	All
0.7358490566037735	All
0.6986301369863014	All
0.62	All
0.7222222222222222	All
0.7068965517241379	All
0.6923076923076923	All
0.6811594202898551	All
0.7241379310344828	All
0.7014925373134329	All
0.7205882352941176	All
0.71875	All
0.6666666666666666	All
0.6271186440677966	All
0.5370370370370371	All
0.7076923076923077	All
0.6973684210526315	All
0.7361111111111112	All
0.68	All
0.609375	All
0.7246376811594203	All
0.7307692307692307	All
0.7580645161290323	All
0.7105263157894737	All
0.696969696969697	All
0.62	All
0.7014925373134329	All
0.7058823529411765	All
0.7301587301587301	All
0.6530612244897959	All
0.7027027027027027	All
0.7142857142857143	All
0.6808510638297872	All
0.7352941176470589	All
0.7125	All
0.6627906976744186	All
0.7608695652173914	All
0.7407407407407407	All
0.7204301075268817	All
0.74	All
0.6935483870967742	All
0.6829268292682927	All
0.7241379310344828	All
0.7333333333333333	All
0.7761194029850746	All
0.7545454545454545	All
0.7475728155339806	All
0.6823529411764706	All
0.7294117647058823	All
0.717948717948718	All
0.7471264367816092	All
0.7692307692307693	All
0.7547169811320755	All
0.6557377049180327	All
0.7159090909090909	All
0.75	All
